Tick	Time	TriggerCode	Block	Trial	GazeDirX	GazeDirY	GazeDirZ	HeadPosX	HeadPosY	HeadPosZ	HeadDirX	HeadDirY	HeadDirZ	EyeOpenL	EyeOpenR	PupilDiaL	PupilDiaR	PupilSensorLx	PupilSensorLy	PupilSensorRx	PupilSensorRy	PositionLx	PositionLy	PositionRx	PositionRy	GazeAngleX	GazeAngleY	HeadAngleX	HeadAngleY	ViewGazeX	ViewGazeY	ViewGazeZ	ViewFixX	ViewFixY	ViewFixZ	HandRPosX	HandRPosY	HandRPosZ	HandRDirX	HandRDirY	HandRDirZ	FixationPointX	FixationPointY	FixationPointZ
1280	50162	0	1	2	-0.003381543	-0.05086316	-0.9986882	-0.01080894	1.677922	-0.2169561	-0.07763999	-0.005782924	-0.9969649	1	1	3.233078	3.265732	0.4324798	0.4622183	0.4397455	0.4702272	0.4324798	0.4622183	0.4397455	0.4702272	-179.8062	-177.0845	-175.547	-179.6672	0.3725738	3.340618	-0.2074335	0.4680338	0.480037	1.777405	-0.03588599	1.20691	-0.3774642	0.4844739	0.475268	-0.7344422	-0.01305221	1.573178	-2.281088
1281	50173	0	1	2	-0.00396464	-0.05077189	-0.9986917	-0.01098853	1.677874	-0.2166375	-0.07816228	-0.005371729	-0.9969263	1	1	3.242523	3.262421	0.4324798	0.462292	0.4398028	0.4702329	0.4324798	0.462292	0.4398028	0.4702329	-179.7727	-177.0897	-175.517	-179.691	0.3719434	3.335111	-0.2078174	0.4678012	0.4798867	1.77759	-0.03612524	1.207124	-0.3772596	0.4890145	0.4798682	-0.7284172	-0.01432215	1.573152	-2.259185
1282	50184	0	1	2	-0.004702017	-0.05114037	-0.998674	-0.01102835	1.67794	-0.2165686	-0.07865293	-0.005070785	-0.9968894	1	1	3.233994	3.221725	0.4324634	0.4624951	0.4398028	0.4702808	0.4324634	0.4624951	0.4398028	0.4702808	-179.7309	-177.0686	-175.4888	-179.7079	0.3710427	3.329132	-0.2082538	0.4676113	0.4797511	1.777553	-0.03640485	1.207374	-0.3770655	0.4929086	0.4850307	-0.7223479	-0.01511107	1.574114	-2.18436
1283	50196	0	1	2	-0.005689487	-0.04921684	-0.9987632	-0.01107055	1.677933	-0.2164435	-0.07905182	-0.00493107	-0.9968584	1	1	3.240601	3.212402	0.4324393	0.4625834	0.4398028	0.4703253	0.4324393	0.4625834	0.4398028	0.4703253	-179.6737	-177.1789	-175.4659	-179.7161	0.3693361	3.327499	-0.2083647	0.467459	0.4796825	1.7776	-0.03663772	1.207667	-0.3768746	0.4951665	0.491234	-0.7165886	-0.01842018	1.57907	-2.202791
1284	50206	0	1	2	-0.006065659	-0.04903793	-0.9987697	-0.01109916	1.67798	-0.2163557	-0.07938693	-0.004975686	-0.9968316	1	1	3.240601	3.212402	0.4324393	0.4625834	0.4398028	0.4703253	0.4324393	0.4625834	0.4398028	0.4703253	-179.6523	-177.1891	-175.4466	-179.714	0.3682329	3.329762	-0.2082021	0.4673273	0.4796759	1.777638	-0.0368644	1.207978	-0.3766536	0.4970034	0.4967694	-0.7114829	-0.01909006	1.579073	-2.202699
1285	50218	0	1	2	-0.00593707	-0.05031078	-0.9987045	-0.01114029	1.67796	-0.2162662	-0.07977536	-0.004924894	-0.9968008	1	1	3.234024	3.207428	0.4322664	0.4625879	0.439798	0.4703253	0.4322664	0.4625879	0.439798	0.4703253	-179.6597	-177.1161	-175.4243	-179.7168	0.3675049	3.329725	-0.2081991	0.4671705	0.4796504	1.77766	-0.03712481	1.208364	-0.3762736	0.497555	0.5018865	-0.7074949	-0.01788636	1.572283	-2.24071
1286	50229	0	1	2	-0.006397299	-0.0508892	-0.9986806	-0.01124662	1.677872	-0.2159834	-0.08010431	-0.00504811	-0.9967738	1	1	3.232086	3.194977	0.4322062	0.462679	0.4397455	0.4704413	0.4322062	0.462679	0.4397455	0.4704413	-179.6331	-177.0829	-175.4054	-179.7099	0.3670681	3.336176	-0.2077174	0.4670171	0.4797061	1.777894	-0.0374043	1.208737	-0.376112	0.4982511	0.5052083	-0.704635	-0.01819752	1.571808	-2.218007
1287	50240	0	1	2	-0.006722912	-0.05100631	-0.9986724	-0.01125985	1.677854	-0.2159144	-0.08044249	-0.004944269	-0.996747	1	1	3.232086	3.194977	0.4322062	0.462679	0.4397455	0.4704413	0.4322062	0.462679	0.4397455	0.4704413	-179.6144	-177.0762	-175.3859	-179.7154	0.3672669	3.334685	-0.207822	0.4668806	0.4796709	1.777899	-0.0377174	1.209013	-0.3759862	0.4992279	0.507583	-0.702233	-0.01889784	1.571986	-2.217946
1288	50251	0	1	2	-0.006823733	-0.05332663	-0.9985447	-0.01137644	1.677798	-0.2156292	-0.08057241	-0.004784383	-0.9967374	1	1	3.215958	3.194931	0.4311018	0.4632657	0.4392765	0.4707173	0.4311018	0.4632657	0.4392765	0.4707173	-179.6083	-176.9431	-175.3785	-179.7245	0.3673478	3.334628	-0.2078151	0.4668066	0.4796248	1.778138	-0.03802103	1.209137	-0.3759381	0.500788	0.5102503	-0.6991826	-0.01723062	1.565037	-2.254975
1289	50262	0	1	2	-0.007114038	-0.05010157	-0.9987072	-0.0113796	1.677812	-0.2155268	-0.08095472	-0.005094785	-0.9967048	1	1	3.234024	3.207428	0.4322664	0.4625879	0.439798	0.4703253	0.4322664	0.4625879	0.439798	0.4703253	-179.5917	-177.1281	-175.3565	-179.7066	0.3666869	3.343307	-0.2071898	0.4666522	0.4797254	1.778211	-0.03831851	1.209221	-0.375877	0.5026932	0.5133532	-0.6955346	-0.02051182	1.571804	-2.239944
1290	50273	0	1	2	-0.007494256	-0.05040795	-0.9986889	-0.01139343	1.67776	-0.2152818	-0.0811922	-0.00534585	-0.9966841	1	1	3.234024	3.207428	0.4322664	0.4625879	0.439798	0.4703253	0.4322664	0.4625879	0.439798	0.4703253	-179.5698	-177.1105	-175.3428	-179.6923	0.3655912	3.352444	-0.206524	0.4665565	0.4798172	1.778441	-0.03871685	1.209194	-0.375837	0.505032	0.5151767	-0.6924851	-0.02098706	1.571276	-2.239672
1291	50284	0	1	2	-0.007802419	-0.0512878	-0.99865	-0.01146179	1.677594	-0.2148883	-0.08154199	-0.005548025	-0.9966544	1	1	3.232086	3.194977	0.4322062	0.462679	0.4397455	0.4704413	0.4322062	0.462679	0.4397455	0.4704413	-179.5524	-177.06	-175.3228	-179.681	0.3649044	3.362302	-0.2057967	0.4664017	0.479917	1.778791	-0.03911424	1.209169	-0.3758398	0.5071214	0.5157215	-0.6905501	-0.0212689	1.570576	-2.21685
1292	50295	0	1	2	-0.007132925	-0.05228301	-0.9985934	-0.01145142	1.677562	-0.2147647	-0.08163299	-0.005750968	-0.9966458	1	1	3.214401	3.1922	0.4308605	0.4633797	0.4390613	0.4707173	0.4308605	0.4633797	0.4390613	0.4707173	-179.5907	-177.0029	-175.3175	-179.669	0.3649216	3.368814	-0.2053315	0.4663627	0.4799982	1.778919	-0.03948355	1.209127	-0.3758465	0.5078766	0.5161122	-0.6897025	-0.01851619	1.567464	-2.256195
1293	50307	0	1	2	-0.005022824	-0.05991942	-0.9981835	-0.01146626	1.677523	-0.2144899	-0.08174405	-0.006258057	-0.9966338	1	1	3.21048	3.206131	0.4305683	0.4633797	0.4379883	0.4711244	0.4305683	0.4633797	0.4379883	0.4711244	-179.712	-176.5648	-175.3111	-179.6401	0.3639225	3.384708	-0.2042072	0.4663106	0.4801833	1.779222	-0.03982902	1.209101	-0.3758619	0.5079056	0.5171034	-0.6889382	-0.007972777	1.600063	-1.703701
1294	50318	0	1	2	-0.005127154	-0.06041753	-0.9981532	-0.01144427	1.6775	-0.2143668	-0.08184589	-0.00604774	-0.9966266	1	1	3.21048	3.206131	0.4305683	0.4633797	0.4379883	0.4711244	0.4305683	0.4633797	0.4379883	0.4711244	-179.7059	-176.5362	-175.3053	-179.6523	0.3647332	3.381401	-0.2044352	0.4662731	0.4801206	1.779311	-0.0402084	1.209071	-0.375741	0.5062097	0.5182655	-0.6893131	-0.008119375	1.600324	-1.703593
1295	50329	0	1	2	9.872019E-06	-0.0622652	-0.9980471	-0.01102322	1.677954	-0.2152082	-0.08175703	-0.007024396	-0.9966277	1	1	3.209381	3.206177	0.4295145	0.4635667	0.4376644	0.4714183	0.4295145	0.4635667	0.4376644	0.4714183	180	-176.4302	-175.3104	-179.5965	0.3635837	3.394381	-0.2035969	0.4663883	0.4803733	1.778615	-0.04062235	1.208981	-0.3757814	0.5045391	0.5188487	-0.6900988	-0.000508396	1.590139	-1.828753
1296	50340	0	1	2	-0.0004318133	-0.06552578	-0.9978496	-0.01063383	1.678323	-0.2158297	-0.08174637	-0.007418987	-0.9966254	1	1	3.208603	3.208633	0.4294433	0.4638029	0.437524	0.4720068	0.4294433	0.4638029	0.437524	0.4720068	-179.972	-176.243	-175.3109	-179.5734	0.3620688	3.396218	-0.2035193	0.4664796	0.4804301	1.778069	-0.04109257	1.208885	-0.3758439	0.5038021	0.5183992	-0.6909745	-0.0004442595	1.593629	-1.718659
1297	50351	0	1	2	-0.0004085302	-0.06590328	-0.9978244	-0.01059967	1.678359	-0.2157253	-0.08182645	-0.007409138	-0.9966191	1	1	3.208603	3.208633	0.4294433	0.4638029	0.437524	0.4720068	0.4294433	0.4638029	0.437524	0.4720068	-179.9802	-176.2213	-175.3063	-179.5739	0.3619326	3.397569	-0.2034281	0.466456	0.4804199	1.778162	-0.04157633	1.208716	-0.375887	0.5040154	0.5167413	-0.69206	-0.0005311519	1.593679	-1.718557
1298	50362	0	1	2	-0.0004616454	-0.06406065	-0.9979331	-0.01031375	1.678635	-0.2160934	-0.08194167	-0.007790823	-0.9966067	1	1	3.209091	3.180283	0.4291352	0.4639981	0.4370412	0.4721641	0.4291352	0.4639981	0.4370412	0.4721641	-179.972	-176.3271	-175.2997	-179.5519	0.3600383	3.402413	-0.2031273	0.4664772	0.4804866	1.777838	-0.04202533	1.20856	-0.3759377	0.5046795	0.5153667	-0.692601	0.002512734	1.609451	-1.531079
1299	50373	0	1	2	-1.713634E-06	-0.06349223	-0.9979784	-0.01041847	1.678558	-0.2157518	-0.08198141	-0.007492231	-0.9966058	1	1	3.212128	3.180389	0.428948	0.464087	0.4368411	0.4721641	0.428948	0.464087	0.4368411	0.4721641	-180	-176.3597	-175.2974	-179.5693	0.3605818	3.399759	-0.2032974	0.466441	0.4804009	1.778136	-0.04239208	1.208343	-0.3757536	0.5062509	0.5130803	-0.6931515	0.002899062	1.615787	-1.466126
1300	50384	0	1	2	-4.595518E-05	-0.06319977	-0.9979969	-0.01002556	1.678993	-0.2163024	-0.08205239	-0.007832902	-0.9965973	1	1	3.212128	3.180389	0.428948	0.464087	0.4368411	0.4721641	0.428948	0.464087	0.4368411	0.4721641	-180	-176.3765	-175.2933	-179.5493	0.3591187	3.401439	-0.2032376	0.4665017	0.4804258	1.777643	-0.04283017	1.208101	-0.3757604	0.5075803	0.5110798	-0.6936569	0.003212934	1.615816	-1.466658
1301	50395	0	1	2	0.002768598	-0.06612907	-0.9977945	-0.009920478	1.679124	-0.2161527	-0.08216316	-0.007480897	-0.9965909	1	1	3.230972	3.180389	0.4280405	0.4645753	0.4366123	0.4723979	0.4280405	0.4645753	0.4366123	0.4723979	179.8417	-176.2083	-175.2869	-179.5698	0.3588342	3.395364	-0.2036695	0.4664897	0.4802739	1.777752	-0.04325503	1.207858	-0.3757186	0.5089409	0.5096129	-0.6937393	0.006573359	1.600209	-1.645113
1302	50406	0	1	2	-0.005334735	-0.06339996	-0.997973	-0.009891748	1.679166	-0.2160749	-0.08209492	-0.006946949	-0.9966003	1	1	3.194092	3.198257	0.4299627	0.4643376	0.4388756	0.4718466	0.4299627	0.4643376	0.4388756	0.4718466	-179.6942	-176.3649	-175.2909	-179.6009	0.3589623	3.383652	-0.2044874	0.4665336	0.4800757	1.777792	-0.04371727	1.207648	-0.3756173	0.5106307	0.5082084	-0.6935278	-0.004966833	1.592499	-1.833668
1303	50418	0	1	2	-0.0001396835	-0.06262432	-0.9980331	-0.009998202	1.679133	-0.2155809	-0.08196858	-0.006512745	-0.9966137	1	1	3.212128	3.180389	0.428948	0.464087	0.4368411	0.4721641	0.428948	0.464087	0.4368411	0.4721641	-180	-176.4095	-175.2982	-179.6257	0.359018	3.379946	-0.2047347	0.4665692	0.4799321	1.778254	-0.04411435	1.207424	-0.3755307	0.5114094	0.5080154	-0.6930951	0.003360214	1.617644	-1.46602
1304	50429	0	1	2	-7.219613E-06	-0.06218076	-0.9980611	-0.01011491	1.679079	-0.2152401	-0.08217577	-0.006083861	-0.9965993	1	1	3.212128	3.180389	0.428948	0.464087	0.4368411	0.4721641	0.428948	0.464087	0.4368411	0.4721641	-180	-176.435	-175.2863	-179.65	0.3592665	3.374231	-0.2051241	0.4664691	0.4797895	1.77851	-0.04444826	1.207211	-0.3751129	0.5117387	0.5089045	-0.6921994	0.002985284	1.618132	-1.465709
1305	50440	0	1	2	0.002663106	-0.06435151	-0.9979109	-0.009753644	1.679483	-0.2158338	-0.0821967	-0.006092252	-0.9965975	1	1	3.230972	3.180389	0.4280405	0.4645753	0.4366123	0.4723979	0.4280405	0.4645753	0.4366123	0.4723979	179.8468	-176.3103	-175.2851	-179.65	0.3579355	3.367246	-0.2056693	0.4665497	0.4797002	1.777948	-0.04481637	1.207011	-0.3749801	0.5120423	0.5093553	-0.6916428	0.006726677	1.602627	-1.644907
1306	50452	0	1	2	-0.004884362	-0.06118853	-0.9981053	-0.009829164	1.679447	-0.2153505	-0.08216378	-0.005376586	-0.9966044	1	1	3.20488	3.210632	0.429886	0.4641697	0.4389042	0.4716727	0.429886	0.4641697	0.4389042	0.4716727	-179.7202	-176.4919	-175.287	-179.691	0.3590748	3.356843	-0.2063972	0.4665531	0.4794646	1.778359	-0.04515976	1.206825	-0.3748462	0.5130543	0.5092643	-0.6909595	-0.004998565	1.594831	-1.865312
1307	50463	0	1	2	-0.004861437	-0.06048589	-0.9981482	-0.009777665	1.679519	-0.2153209	-0.08216393	-0.005067938	-0.996606	1	1	3.20488	3.210632	0.429886	0.4641697	0.4389042	0.4716727	0.429886	0.4641697	0.4389042	0.4716727	-179.7209	-176.5322	-175.287	-179.7086	0.3597315	3.350177	-0.2068818	0.4665663	0.4793465	1.778363	-0.04551488	1.206656	-0.3747149	0.5140011	0.5090814	-0.6903904	-0.004959263	1.595392	-1.865309
1308	50474	0	1	2	-0.003363676	-0.06133521	-0.9981008	-0.00977236	1.679557	-0.2150217	-0.08212658	-0.004767522	-0.9966105	1	1	3.204803	3.228699	0.429886	0.4644428	0.43852	0.4716727	0.429886	0.4644428	0.43852	0.4716727	-179.8072	-176.4835	-175.2891	-179.7259	0.3603231	3.347312	-0.2070881	0.4665839	0.4792412	1.778638	-0.04585463	1.20648	-0.3743423	0.5148717	0.5095035	-0.6894296	-0.004794564	1.59256	-1.857187
1309	50486	0	1	2	-0.001822218	-0.06061971	-0.9981533	-0.009730279	1.679613	-0.214993	-0.08196964	-0.004301776	-0.9966257	1	1	3.216919	3.228531	0.429757	0.4643155	0.4383925	0.4717121	0.429757	0.4643155	0.4383925	0.4717121	-179.8953	-176.5246	-175.2981	-179.7521	0.3609798	3.336952	-0.2078398	0.4666607	0.4790709	1.778649	-0.04617643	1.206321	-0.3742222	0.515644	0.5098498	-0.6885962	-0.002085533	1.598022	-1.809998
1310	50497	0	1	2	-0.002664611	-0.06085634	-0.9981273	-0.009505391	1.679912	-0.2154355	-0.08181721	-0.0048518	-0.9966356	1	1	3.217575	3.217468	0.429757	0.4643155	0.4386544	0.4719298	0.429757	0.4643155	0.4386544	0.4719298	-179.8468	-176.511	-175.3069	-179.7209	0.3595544	3.344483	-0.2073378	0.4667697	0.4791987	1.778306	-0.04648155	1.206138	-0.3741161	0.5161753	0.5101451	-0.6879788	-0.001481375	1.597494	-1.808193
1311	50508	0	1	2	-0.002498165	-0.06138782	-0.998095	-0.009533703	1.679905	-0.2151494	-0.08181795	-0.004656101	-0.9966364	1	1	3.217575	3.217468	0.429757	0.4643155	0.4386544	0.4719298	0.429757	0.4643155	0.4386544	0.4719298	-179.856	-176.4805	-175.3069	-179.7317	0.3595613	3.343766	-0.2073839	0.4667669	0.4791331	1.778569	-0.04682535	1.205992	-0.3740302	0.5167402	0.5109349	-0.686968	-0.001509154	1.597803	-1.807925
1312	50519	0	1	2	-0.002219796	-0.06125527	-0.9981145	-0.009485662	1.679965	-0.2151459	-0.0817034	-0.004536737	-0.9966465	1	1	3.218109	3.21756	0.429751	0.4643155	0.4385533	0.4719298	0.429751	0.4643155	0.4385533	0.4719298	-179.8733	-176.4882	-175.3135	-179.7391	0.3597584	3.341171	-0.2075779	0.4668239	0.4790826	1.778583	-0.04716974	1.205821	-0.37395	0.5171434	0.5113382	-0.6863644	-0.001071526	1.598129	-1.798673
1313	50531	0	1	2	-0.001592115	-0.06102717	-0.998134	-0.009487808	1.679996	-0.2149295	-0.08132667	-0.004480943	-0.9966776	1	1	3.217911	3.224136	0.4296529	0.4642934	0.4385144	0.4719666	0.4296529	0.4642934	0.4385144	0.4719666	-179.9093	-176.5012	-175.3351	-179.7421	0.3599607	3.34284	-0.207459	0.4669724	0.4790664	1.778852	-0.04751682	1.205668	-0.3736904	0.5175612	0.5119547	-0.6855895	0.000226533	1.598553	-1.799652
1314	50542	0	1	2	-0.001216754	-0.06097404	-0.998138	-0.009558558	1.67995	-0.2147242	-0.08106087	-0.004212797	-0.9967004	1	1	3.217911	3.224136	0.4296529	0.4642934	0.4385144	0.4719666	0.4296529	0.4642934	0.4385144	0.4719666	-179.9315	-176.5043	-175.3505	-179.7585	0.3600038	3.339181	-0.2077132	0.467068	0.4789833	1.779064	-0.04790682	1.205502	-0.3736229	0.517841	0.5116675	-0.6855925	0.0005863626	1.598948	-1.799466
1315	50554	0	1	2	-0.000635691	-0.06074568	-0.9981494	-0.009510159	1.680005	-0.2146018	-0.08090676	-0.003905641	-0.996714	1	1	3.218018	3.224487	0.4295911	0.4642934	0.4385923	0.4719666	0.4295911	0.4642934	0.4385923	0.4719666	-179.9657	-176.5174	-175.3593	-179.7762	0.3593124	3.333789	-0.2081045	0.4671512	0.4788597	1.779184	-0.04830301	1.205303	-0.3735995	0.5185754	0.5114061	-0.6852323	0.001457268	1.600754	-1.791961
1316	50565	0	1	2	-0.001606971	-0.06194303	-0.9980707	-0.009516835	1.679979	-0.2143404	-0.0807916	-0.003828003	-0.9967239	1	1	3.216187	3.21254	0.4295849	0.4646273	0.43875	0.472237	0.4295849	0.4646273	0.43875	0.472237	-179.9072	-176.4486	-175.3659	-179.7806	0.3586669	3.335441	-0.2079761	0.467201	0.4788363	1.779453	-0.04871917	1.20509	-0.3735849	0.5197524	0.5108804	-0.6847326	-0.00144488	1.595493	-1.828753
1317	50576	0	1	2	-0.0006479025	-0.06027327	-0.9981811	-0.00946492	1.680047	-0.2143548	-0.08056668	-0.003709779	-0.9967423	1	1	3.217911	3.224136	0.4296529	0.4642934	0.4385144	0.4719666	0.4296529	0.4642934	0.4385144	0.4719666	-179.9604	-176.5445	-175.3789	-179.7869	0.3585714	3.332644	-0.2081864	0.4673049	0.4787829	1.779467	-0.04912442	1.204842	-0.3735753	0.5204557	0.5108083	-0.6842519	0.00150576	1.59992	-1.799136
1318	50587	0	1	2	-0.0004191771	-0.06014988	-0.9981882	-0.0094769	1.680045	-0.2141864	-0.08032343	-0.003687786	-0.9967621	1	1	3.217911	3.224136	0.4296529	0.4642934	0.4385144	0.4719666	0.4296529	0.4642934	0.4385144	0.4719666	-179.9802	-176.5516	-175.3928	-179.7888	0.3589626	3.334391	-0.2080585	0.4673961	0.4787846	1.779668	-0.04950994	1.204636	-0.3735877	0.5210088	0.5103035	-0.6842077	0.001872644	1.599938	-1.798966
1319	50598	0	1	2	0.0001272634	-0.06018506	-0.9981833	-0.009423494	1.680119	-0.214201	-0.0800577	-0.003612933	-0.9967837	1	1	3.218018	3.224487	0.4295911	0.4642934	0.4385923	0.4719666	0.4295911	0.4642934	0.4385923	0.4719666	180	-176.5496	-175.4081	-179.7925	0.3589206	3.332607	-0.2081963	0.4675152	0.478747	1.779691	-0.04992056	1.204442	-0.3735825	0.5215419	0.5096227	-0.684309	0.002901843	1.601357	-1.791575
1320	50610	0	1	2	-0.0008516386	-0.06198995	-0.9980658	-0.009431243	1.680063	-0.2139754	-0.0798784	-0.00338116	-0.9967989	1	1	3.215637	3.224609	0.4295911	0.4647523	0.4387944	0.4724297	0.4295911	0.4647523	0.4387944	0.4724297	-179.9515	-176.446	-175.4184	-179.8062	0.3588387	3.330152	-0.2083633	0.4675893	0.4786789	1.779919	-0.05034131	1.204257	-0.3735869	0.522233	0.5085155	-0.6846058	0.0008720774	1.60371	-1.720156
1321	50621	0	1	2	-0.0006672069	-0.06175122	-0.9980805	-0.009537756	1.679947	-0.2136098	-0.07992157	-0.003096553	-0.9967965	1	1	3.215637	3.224609	0.4295911	0.4647523	0.4387944	0.4724297	0.4295911	0.4647523	0.4387944	0.4724297	-179.9604	-176.4597	-175.4159	-179.822	0.359156	3.328201	-0.2084857	0.4675522	0.4786041	1.780239	-0.05073571	1.204057	-0.3735816	0.5224092	0.5075834	-0.6851625	0.0006990563	1.604022	-1.719814
1322	50632	0	1	2	-6.383657E-05	-0.06290755	-0.9980078	-0.009480655	1.680028	-0.2136245	-0.07992101	-0.003135874	-0.9967963	1	1	3.214645	3.226639	0.4294607	0.4649124	0.43875	0.472559	0.4294607	0.4649124	0.43875	0.472559	-180	-176.3933	-175.416	-179.8198	0.3586375	3.329096	-0.2084295	0.467568	0.4785989	1.780234	-0.05108482	1.203882	-0.3735965	0.5227427	0.5068862	-0.6854244	0.0005664881	1.596251	-1.797222
1323	50643	0	1	2	-0.001009911	-0.06218196	-0.9980543	-0.009557009	1.679924	-0.2133168	-0.0800829	-0.002770018	-0.9967844	1	1	3.21347	3.224686	0.4295849	0.4650949	0.43875	0.4726776	0.4295849	0.4650949	0.43875	0.4726776	-179.9407	-176.4349	-175.4067	-179.8417	0.3585274	3.324531	-0.2087427	0.4674953	0.4784867	1.780471	-0.05152678	1.203759	-0.3735934	0.5231874	0.5065576	-0.6853279	-0.0005181301	1.602368	-1.725857
1324	50654	0	1	2	-0.0008609891	-0.06277145	-0.9980226	-0.009604692	1.679838	-0.2131135	-0.08015762	-0.002507844	-0.9967791	1	1	3.207718	3.219269	0.4295849	0.4652042	0.4387211	0.4729469	0.4295849	0.4652042	0.4387211	0.4729469	-179.9515	-176.4011	-175.4024	-179.856	0.3586894	3.321028	-0.2089842	0.4674592	0.4784112	1.780631	-0.05196482	1.203636	-0.3735819	0.5234894	0.5062776	-0.6853042	-0.0003293492	1.602343	-1.71078
1325	50665	0	1	2	-0.0009351298	-0.06250805	-0.9980392	-0.009547949	1.679888	-0.2131375	-0.08025518	-0.002355067	-0.9967717	1	1	3.207718	3.219269	0.4295849	0.4652042	0.4387211	0.4729469	0.4295849	0.4652042	0.4387211	0.4729469	-179.9477	-176.4162	-175.3968	-179.8644	0.3586358	3.317341	-0.2092594	0.4674365	0.4783453	1.780581	-0.05242455	1.203542	-0.3735858	0.5236	0.50656	-0.6850112	-0.0004179664	1.602625	-1.710817
1326	50676	0	1	2	-0.0009831563	-0.06308486	-0.998005	-0.009699523	1.679767	-0.212819	-0.08033168	-0.002355859	-0.9967655	1	1	3.204147	3.218964	0.42963	0.4654056	0.4386434	0.4730951	0.42963	0.4654056	0.4386434	0.4730951	-179.9441	-176.3831	-175.3924	-179.8644	0.3583871	3.321271	-0.2089524	0.4673749	0.4783674	1.780875	-0.05291831	1.203462	-0.3735975	0.5236879	0.5064963	-0.6849909	-0.0009819958	1.600623	-1.706864
1327	50688	0	1	2	-0.000855729	-0.06403095	-0.9979425	-0.009632647	1.679785	-0.2128502	-0.08041438	-0.002245371	-0.9967589	1	1	3.204224	3.226685	0.4296421	0.4654402	0.4386434	0.4732558	0.4296421	0.4654402	0.4386434	0.4732558	-179.9515	-176.3288	-175.3876	-179.8703	0.358256	3.318411	-0.2091633	0.4673595	0.4783227	1.780825	-0.05338013	1.203348	-0.3736299	0.5239879	0.5061299	-0.6850324	-0.0003011357	1.602704	-1.662392
1328	50699	0	1	2	-0.0009368807	-0.06391819	-0.9979495	-0.009740949	1.679638	-0.2125639	-0.0803472	-0.002250795	-0.9967645	1	1	3.204224	3.226685	0.4296421	0.4654402	0.4386434	0.4732558	0.4296421	0.4654402	0.4386434	0.4732558	-179.9477	-176.3353	-175.3915	-179.8703	0.3586302	3.32203	-0.2088782	0.4673588	0.4783598	1.781112	-0.0538311	1.203215	-0.3736641	0.5239682	0.5062496	-0.6849592	-0.0003183819	1.602537	-1.662104
1329	50710	0	1	2	-0.001432136	-0.06380077	-0.9979502	-0.009861708	1.679494	-0.2122424	-0.08032993	-0.002538466	-0.9967653	1	1	3.205185	3.248642	0.4298281	0.4654402	0.4389357	0.4732558	0.4298281	0.4654402	0.4389357	0.4732558	-179.9184	-176.342	-175.3925	-179.8546	0.3588345	3.332678	-0.2080846	0.4673305	0.4784968	1.781455	-0.05429131	1.20306	-0.3737075	0.5232691	0.5065105	-0.6853004	-0.0008727405	1.600518	-1.6812
1330	50721	0	1	2	-0.001062475	-0.06327433	-0.9979929	-0.00979346	1.679471	-0.2122589	-0.08011755	-0.002832456	-0.9967816	1	1	3.204147	3.218964	0.42963	0.4654056	0.4386434	0.4730951	0.42963	0.4654056	0.4386434	0.4730951	-179.9374	-176.3722	-175.4047	-179.8381	0.3587143	3.339319	-0.2076033	0.4674229	0.4786111	1.781506	-0.0547719	1.202924	-0.3737409	0.5226749	0.5065061	-0.6857572	-0.0007732455	1.599582	-1.706262
1331	50732	0	1	2	-0.0006562546	-0.06452733	-0.9979109	-0.009822369	1.679335	-0.2120342	-0.08006355	-0.003062741	-0.996785	1	1	3.204224	3.226685	0.4296421	0.4654402	0.4386434	0.4732558	0.4296421	0.4654402	0.4386434	0.4732558	-179.9657	-176.3003	-175.4078	-179.8242	0.3588678	3.347529	-0.2069956	0.4674301	0.4787262	1.78176	-0.05528098	1.202788	-0.3737741	0.5223374	0.5056422	-0.6866512	-9.667128E-06	1.601015	-1.661506
1332	50743	0	1	2	-0.0006098524	-0.06476773	-0.9978951	-0.009749055	1.679324	-0.2120469	-0.07979351	-0.003131785	-0.9968066	1	1	3.204224	3.226685	0.4296421	0.4654402	0.4386434	0.4732558	0.4296421	0.4654402	0.4386434	0.4732558	-179.9657	-176.2865	-175.4233	-179.8198	0.3589876	3.349018	-0.2068883	0.4675499	0.4787596	1.781801	-0.05575407	1.202602	-0.373814	0.5220184	0.5056762	-0.6868688	0.0004515089	1.600896	-1.661511
1333	50754	0	1	2	-0.0004889071	-0.06466465	-0.9978946	-0.009863198	1.679183	-0.2117021	-0.07963803	-0.003050675	-0.9968193	1	1	3.207947	3.25267	0.4298281	0.4654421	0.4389399	0.4732558	0.4298281	0.4654421	0.4389399	0.4732558	-179.972	-176.2924	-175.4322	-179.8253	0.3595127	3.351484	-0.2066916	0.4675838	0.4787676	1.782151	-0.05625665	1.202433	-0.3738379	0.5215845	0.5059434	-0.6870015	0.000419328	1.598593	-1.694408
1334	50765	0	1	2	-0.0002753362	-0.06468095	-0.9979044	-0.009796441	1.679152	-0.2116666	-0.07930376	-0.003075785	-0.9968458	1	1	3.207932	3.254044	0.4298281	0.4654402	0.4390913	0.4733873	0.4298281	0.4654402	0.4390913	0.4733873	-179.9802	-176.2915	-175.4515	-179.8231	0.359668	3.352558	-0.2066111	0.467728	0.4787907	1.782245	-0.0567559	1.202284	-0.3738503	0.5215018	0.505655	-0.6872766	0.002122853	1.601442	-1.661562
